ride_id,ride_type,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,trip_distance_km,num_passengers,avg_carpoolers,fare_rs,payment_type,rate_type,carbon_emitted_kg,carbon_saved_kg
RIDE001631,Private,2025-02-03 04:59,2025-02-03 05:41,OMR Sholinganallur,Mahindra City,37.75,1,,391.65,UPI,Standard,7.248,0.0
RIDE001632,Private,2025-03-07 05:59,2025-03-07 07:02,Guindy,Mahindra City,59.57,1,,538.85,Card,Standard,11.437,0.0
RIDE001633,Carpool,2025-04-26 03:12,2025-04-26 03:51,Guindy,Chengalpattu Bus Stand,33.82,2,1.5,215.11,UPI,Shared,4.735,1.758
RIDE001634,Private,2025-04-14 20:53,2025-04-14 21:45,OMR Sholinganallur,Chengalpattu Bus Stand,48.75,1,,527.28,Cash,Standard,9.36,0.0
RIDE001635,Private,2025-04-10 16:03,2025-04-10 16:46,Anna Nagar,SRM University,43.6,1,,394.97,UPI,Standard,8.371,0.0
RIDE001636,Carpool,2025-02-07 11:18,2025-02-07 12:14,T Nagar,Mahindra City,48.13,2,1.6,298.7,Wallet,Shared,6.738,2.503
RIDE001637,Private,2025-03-02 07:50,2025-03-02 08:24,Guindy,Chengalpattu Bus Stand,34.86,1,,334.71,Card,Standard,6.693,0.0
RIDE001638,Carpool,2025-01-02 17:02,2025-01-02 17:40,Guindy,Mahindra City,36.6,4,3.6,248.17,Card,Shared,5.124,1.903
RIDE001639,Carpool,2025-04-07 06:12,2025-04-07 06:41,T Nagar,Chengalpattu Bus Stand,32.25,3,2.8,244.13,UPI,Shared,4.515,1.677
RIDE001640,Private,2025-03-23 23:28,2025-03-24 00:18,Anna Nagar,Chengalpattu Bus Stand,43.08,1,,402.73,Cash,Standard,8.271,0.0
RIDE001641,Private,2025-03-28 18:58,2025-03-28 19:58,Perungudi,Chengalpattu Town,56.67,1,,617.32,Cash,Standard,10.881,0.0
RIDE001642,Private,2025-03-03 19:55,2025-03-03 20:43,Guindy,Mahindra City,42.83,1,,466.07,Wallet,Standard,8.223,0.0
RIDE001643,Private,2025-01-08 23:06,2025-01-08 23:52,Mylapore,Mahindra City,41.29,1,,473.69,Wallet,Standard,7.928,0.0
RIDE001644,Carpool,2025-04-28 14:42,2025-04-28 15:11,OMR Sholinganallur,SRM University,31.16,3,2.6,232.04,Cash,Shared,4.362,1.621
RIDE001645,Carpool,2025-03-10 15:19,2025-03-10 16:04,OMR Sholinganallur,Chengalpattu Town,48.67,2,1.5,350.41,Card,Shared,6.814,2.531
RIDE001646,Private,2025-02-21 21:57,2025-02-21 22:41,Guindy,Singaperumal Koil,40.35,1,,425.5,Wallet,Standard,7.747,0.0
RIDE001647,Carpool,2025-04-30 15:28,2025-04-30 16:26,Mylapore,Chengalpattu Town,49.4,3,2.8,300.09,UPI,Shared,6.916,2.569
RIDE001648,Carpool,2025-02-17 11:53,2025-02-17 12:44,Chromepet,Chengalpattu Bus Stand,52.88,3,2.6,360.08,Wallet,Shared,7.403,2.75
RIDE001649,Carpool,2025-03-08 20:47,2025-03-08 21:32,Perungudi,Singaperumal Koil,42.16,4,3.8,290.39,Cash,Shared,5.902,2.193
RIDE001650,Carpool,2025-03-01 18:26,2025-03-01 19:42,OMR Sholinganallur,SRM University,63.58,4,3.9,388.63,Cash,Shared,8.901,3.306
RIDE001651,Carpool,2025-01-20 07:32,2025-01-20 08:32,Perungudi,SRM University,63.6,4,3.9,490.46,Wallet,Shared,8.904,3.307
RIDE001652,Private,2025-01-20 21:44,2025-01-20 22:28,Adyar,Chengalpattu Town,47.7,1,,487.76,Wallet,Standard,9.158,0.0
RIDE001653,Carpool,2025-04-15 20:32,2025-04-15 21:01,Guindy,Chengalpattu Bus Stand,32.96,3,2.7,226.77,Cash,Shared,4.614,1.714
RIDE001654,Carpool,2025-01-24 07:05,2025-01-24 07:47,OMR Sholinganallur,Mahindra City,45.91,2,1.7,327.25,Wallet,Shared,6.427,2.388
RIDE001655,Carpool,2025-01-26 08:03,2025-01-26 08:55,Velachery,Mahindra City,48.49,2,1.6,337.07,Wallet,Shared,6.789,2.521
RIDE001656,Private,2025-01-06 10:30,2025-01-06 11:02,T Nagar,Chengalpattu Town,31.99,1,,342.84,Card,Standard,6.142,0.0
RIDE001657,Private,2025-04-03 17:14,2025-04-03 18:17,Mylapore,Singaperumal Koil,52.01,1,,559.58,Wallet,Standard,9.986,0.0
RIDE001658,Private,2025-02-13 06:41,2025-02-13 07:27,Velachery,Chengalpattu Bus Stand,46.55,1,,524.03,Wallet,Standard,8.938,0.0
RIDE001659,Private,2025-03-13 18:01,2025-03-13 18:55,Tambaram,Mahindra City,46.13,1,,488.91,Card,Standard,8.857,0.0
RIDE001660,Carpool,2025-02-08 02:48,2025-02-08 04:00,Tambaram,Mahindra City,58.15,4,3.4,414.59,UPI,Shared,8.141,3.024
RIDE001661,Private,2025-01-01 16:50,2025-01-01 17:27,Mylapore,Chengalpattu Bus Stand,39.28,1,,370.91,Cash,Standard,7.542,0.0
RIDE001662,Carpool,2025-03-10 00:29,2025-03-10 01:42,Tambaram,Chengalpattu Bus Stand,64.24,3,2.8,414.26,Wallet,Shared,8.994,3.34
RIDE001663,Private,2025-03-31 20:07,2025-03-31 21:03,Anna Nagar,Singaperumal Koil,58.63,1,,607.52,Wallet,Standard,11.257,0.0
RIDE001664,Carpool,2025-01-14 14:59,2025-01-14 16:01,Tambaram,Mahindra City,59.89,2,1.5,435.23,Cash,Shared,8.385,3.114
RIDE001665,Carpool,2025-01-16 23:27,2025-01-17 00:16,Anna Nagar,Singaperumal Koil,41.63,4,3.8,285.49,UPI,Shared,5.828,2.165
RIDE001666,Carpool,2025-01-31 07:01,2025-01-31 08:00,T Nagar,Chengalpattu Town,59.79,4,3.6,465.78,Card,Shared,8.371,3.109
RIDE001667,Carpool,2025-04-08 23:44,2025-04-09 00:26,Velachery,Mahindra City,46.4,4,3.7,298.35,Wallet,Shared,6.496,2.413
RIDE001668,Carpool,2025-02-20 05:09,2025-02-20 05:50,Tambaram,Singaperumal Koil,36.54,2,1.8,241.25,Cash,Shared,5.116,1.9
RIDE001669,Private,2025-04-03 14:52,2025-04-03 15:37,Guindy,Chengalpattu Bus Stand,46.63,1,,446.02,Cash,Standard,8.953,0.0
RIDE001670,Carpool,2025-01-30 18:16,2025-01-30 19:10,Adyar,Singaperumal Koil,60.43,3,2.4,402.78,Card,Shared,8.46,3.143
RIDE001671,Carpool,2025-03-06 18:07,2025-03-06 19:06,Perungudi,Mahindra City,55.25,2,1.9,378.81,Wallet,Shared,7.735,2.873
RIDE001672,Private,2025-02-16 20:33,2025-02-16 21:21,Chromepet,SRM University,43.49,1,,488.91,Card,Standard,8.35,0.0
RIDE001673,Private,2025-02-22 10:42,2025-02-22 11:21,Anna Nagar,Mahindra City,34.48,1,,379.31,UPI,Standard,6.62,0.0
RIDE001674,Carpool,2025-03-02 14:18,2025-03-02 15:05,Tambaram,SRM University,49.62,4,3.7,327.04,UPI,Shared,6.947,2.58
RIDE001675,Carpool,2025-02-24 03:57,2025-02-24 05:05,Anna Nagar,Chengalpattu Town,55.33,3,2.6,396.56,Card,Shared,7.746,2.877
RIDE001676,Carpool,2025-01-17 04:16,2025-01-17 05:24,Chromepet,Mahindra City,63.62,4,3.5,390.65,Card,Shared,8.907,3.308
RIDE001677,Carpool,2025-03-29 16:08,2025-03-29 16:39,Pallavaram,Chengalpattu Bus Stand,30.6,4,3.8,185.13,Wallet,Shared,4.284,1.591
RIDE001678,Private,2025-03-21 03:10,2025-03-21 04:17,Mylapore,Singaperumal Koil,60.71,1,,630.94,UPI,Standard,11.656,0.0
RIDE001679,Carpool,2025-04-22 05:46,2025-04-22 06:52,Anna Nagar,Mahindra City,59.11,3,2.4,439.2,Cash,Shared,8.275,3.074
RIDE001680,Private,2025-04-06 20:35,2025-04-06 21:39,Mylapore,Chengalpattu Bus Stand,55.69,1,,608.77,Cash,Standard,10.692,0.0
RIDE001681,Private,2025-04-08 15:47,2025-04-08 16:28,Velachery,Chengalpattu Town,45.82,1,,454.2,Card,Standard,8.797,0.0
RIDE001682,Carpool,2025-03-30 23:03,2025-03-30 23:49,Perungudi,SRM University,49.85,2,1.5,386.44,Card,Shared,6.979,2.592
RIDE001683,Carpool,2025-03-28 15:02,2025-03-28 16:01,Anna Nagar,Chengalpattu Town,52.77,2,1.9,370.6,Card,Shared,7.388,2.744
RIDE001684,Carpool,2025-03-21 21:42,2025-03-21 22:32,Adyar,Chengalpattu Town,41.2,4,3.7,297.54,UPI,Shared,5.768,2.142
RIDE001685,Carpool,2025-02-18 21:04,2025-02-18 21:59,Guindy,Chengalpattu Town,57.0,4,3.5,342.46,UPI,Shared,7.98,2.964
RIDE001686,Private,2025-04-04 19:58,2025-04-04 20:58,Mylapore,Mahindra City,57.55,1,,529.74,UPI,Standard,11.05,0.0
RIDE001687,Private,2025-03-01 08:42,2025-03-01 09:53,T Nagar,Chengalpattu Town,63.13,1,,722.06,Cash,Standard,12.121,0.0
RIDE001688,Carpool,2025-02-15 06:30,2025-02-15 07:03,Anna Nagar,Mahindra City,30.08,3,2.4,198.65,Cash,Shared,4.211,1.564
RIDE001689,Carpool,2025-03-23 15:38,2025-03-23 16:33,Velachery,SRM University,45.1,3,3.0,290.49,Card,Shared,6.314,2.345
RIDE001690,Carpool,2025-04-06 18:18,2025-04-06 18:55,Pallavaram,Chengalpattu Town,35.94,2,1.8,229.28,Wallet,Shared,5.032,1.868
RIDE001691,Private,2025-01-23 17:55,2025-01-23 18:41,Tambaram,Chengalpattu Bus Stand,44.81,1,,443.69,Wallet,Standard,8.604,0.0
RIDE001692,Private,2025-03-14 07:04,2025-03-14 07:46,OMR Sholinganallur,SRM University,36.38,1,,362.5,Wallet,Standard,6.985,0.0
RIDE001693,Carpool,2025-02-28 10:03,2025-02-28 10:30,Chromepet,Chengalpattu Town,30.2,2,1.5,182.62,Cash,Shared,4.228,1.57
RIDE001694,Private,2025-04-09 20:40,2025-04-09 21:17,Velachery,Chengalpattu Town,36.93,1,,349.81,Cash,Standard,7.091,0.0
RIDE001695,Carpool,2025-01-08 19:14,2025-01-08 19:57,Perungudi,Chengalpattu Bus Stand,42.29,3,2.7,317.04,UPI,Shared,5.921,2.199
RIDE001696,Private,2025-03-13 12:14,2025-03-13 12:56,Chromepet,Chengalpattu Town,45.85,1,,437.31,Cash,Standard,8.803,0.0
RIDE001697,Private,2025-04-03 22:28,2025-04-03 23:06,Adyar,Mahindra City,39.48,1,,442.06,Card,Standard,7.58,0.0
RIDE001698,Private,2025-03-05 14:54,2025-03-05 15:46,Mylapore,Singaperumal Koil,55.81,1,,616.37,UPI,Standard,10.716,0.0
RIDE001699,Private,2025-02-08 03:15,2025-02-08 04:08,Velachery,Chengalpattu Bus Stand,47.73,1,,448.05,Cash,Standard,9.164,0.0
RIDE001700,Private,2025-01-16 16:49,2025-01-16 17:44,Tambaram,SRM University,49.86,1,,497.54,UPI,Standard,9.573,0.0
RIDE001701,Carpool,2025-02-16 09:04,2025-02-16 09:38,T Nagar,Chengalpattu Bus Stand,37.88,3,2.4,272.0,UPI,Shared,5.303,1.97
RIDE001702,Private,2025-03-12 21:08,2025-03-12 21:59,Guindy,Mahindra City,50.82,1,,508.17,Wallet,Standard,9.757,0.0
RIDE001703,Private,2025-02-15 20:10,2025-02-15 21:08,Mylapore,Chengalpattu Town,57.41,1,,636.78,Cash,Standard,11.023,0.0
RIDE001704,Carpool,2025-02-27 02:25,2025-02-27 03:14,T Nagar,SRM University,39.75,4,3.9,290.25,Cash,Shared,5.565,2.067
RIDE001705,Carpool,2025-04-17 01:01,2025-04-17 01:39,Anna Nagar,Chengalpattu Town,37.79,2,1.9,288.67,Cash,Shared,5.291,1.965
RIDE001706,Carpool,2025-04-04 07:44,2025-04-04 08:19,Perungudi,Singaperumal Koil,38.24,2,1.5,281.42,Wallet,Shared,5.354,1.988
RIDE001707,Private,2025-04-01 21:02,2025-04-01 21:47,Guindy,Mahindra City,44.27,1,,495.44,Cash,Standard,8.5,0.0
RIDE001708,Carpool,2025-01-09 15:22,2025-01-09 15:56,Perungudi,Chengalpattu Bus Stand,36.18,3,2.5,228.67,Cash,Shared,5.065,1.882
RIDE001709,Private,2025-03-01 12:39,2025-03-01 13:36,Velachery,Chengalpattu Town,53.64,1,,613.34,UPI,Standard,10.299,0.0
RIDE001710,Carpool,2025-04-28 19:15,2025-04-28 19:47,Guindy,Chengalpattu Town,34.67,2,1.5,226.04,UPI,Shared,4.854,1.803
RIDE001711,Carpool,2025-02-05 22:14,2025-02-05 23:05,Mylapore,SRM University,49.68,4,3.6,338.99,Wallet,Shared,6.955,2.584
RIDE001712,Private,2025-01-18 14:58,2025-01-18 15:44,Perungudi,Mahindra City,42.15,1,,392.13,Cash,Standard,8.093,0.0
RIDE001713,Private,2025-03-05 13:56,2025-03-05 14:39,Mylapore,Singaperumal Koil,41.3,1,,411.52,UPI,Standard,7.93,0.0
RIDE001714,Private,2025-03-01 01:56,2025-03-01 02:51,Velachery,Chengalpattu Town,44.95,1,,500.22,UPI,Standard,8.63,0.0
RIDE001715,Private,2025-02-19 22:49,2025-02-19 23:34,Guindy,Singaperumal Koil,38.32,1,,357.36,UPI,Standard,7.357,0.0
RIDE001716,Carpool,2025-03-08 22:42,2025-03-08 23:31,Anna Nagar,Chengalpattu Town,43.51,4,3.7,333.06,Cash,Shared,6.091,2.263
RIDE001717,Private,2025-02-03 12:00,2025-02-03 12:59,Velachery,Singaperumal Koil,57.79,1,,645.8,UPI,Standard,11.096,0.0
RIDE001718,Carpool,2025-04-11 15:19,2025-04-11 16:20,Chromepet,Mahindra City,58.87,4,3.7,420.2,Card,Shared,8.242,3.061
RIDE001719,Carpool,2025-03-06 12:47,2025-03-06 13:22,OMR Sholinganallur,Chengalpattu Town,31.65,2,1.6,209.66,Card,Shared,4.431,1.646
RIDE001720,Private,2025-05-01 04:46,2025-05-01 05:30,Adyar,Chengalpattu Bus Stand,38.8,1,,381.3,Cash,Standard,7.45,0.0
RIDE001721,Private,2025-03-23 17:06,2025-03-23 18:22,Perungudi,Chengalpattu Bus Stand,61.48,1,,592.4,UPI,Standard,11.804,0.0
RIDE001722,Carpool,2025-01-03 13:34,2025-01-03 14:10,Mylapore,SRM University,32.07,3,2.6,220.58,Wallet,Shared,4.49,1.667
RIDE001723,Private,2025-03-10 12:44,2025-03-10 13:55,Adyar,Chengalpattu Bus Stand,60.86,1,,655.96,Wallet,Standard,11.685,0.0
RIDE001724,Private,2025-04-25 03:13,2025-04-25 03:50,T Nagar,Singaperumal Koil,38.41,1,,436.44,Wallet,Standard,7.375,0.0
RIDE001725,Carpool,2025-03-27 15:02,2025-03-27 15:51,Guindy,Singaperumal Koil,41.28,2,1.4,287.8,Card,Shared,5.779,2.147
RIDE001726,Carpool,2025-03-25 08:07,2025-03-25 08:59,Anna Nagar,Chengalpattu Town,48.2,4,3.9,351.04,Cash,Shared,6.748,2.506
RIDE001727,Private,2025-04-10 16:54,2025-04-10 17:31,Adyar,Singaperumal Koil,38.14,1,,389.54,Card,Standard,7.323,0.0
RIDE001728,Carpool,2025-02-15 00:51,2025-02-15 01:51,Anna Nagar,Chengalpattu Bus Stand,52.77,4,3.6,322.11,Cash,Shared,7.388,2.744
RIDE001729,Carpool,2025-01-11 12:14,2025-01-11 13:06,Tambaram,Mahindra City,42.61,3,2.9,311.85,Cash,Shared,5.965,2.216
RIDE001730,Carpool,2025-04-21 11:18,2025-04-21 12:00,T Nagar,Chengalpattu Town,40.07,3,2.9,259.22,Cash,Shared,5.61,2.083
RIDE001731,Private,2025-01-31 06:05,2025-01-31 06:46,Pallavaram,SRM University,44.61,1,,447.92,Cash,Standard,8.565,0.0
RIDE001732,Carpool,2025-01-03 07:10,2025-01-03 07:47,Adyar,SRM University,32.3,3,2.9,245.58,Card,Shared,4.522,1.68
RIDE001733,Private,2025-02-06 03:44,2025-02-06 04:57,T Nagar,SRM University,61.28,1,,677.66,Card,Standard,11.766,0.0
RIDE001734,Carpool,2025-01-07 18:43,2025-01-07 19:31,Tambaram,Chengalpattu Bus Stand,39.23,4,3.8,281.9,Card,Shared,5.492,2.04
RIDE001735,Private,2025-01-03 05:50,2025-01-03 07:01,Adyar,Chengalpattu Bus Stand,60.36,1,,585.15,Wallet,Standard,11.589,0.0
RIDE001736,Carpool,2025-04-06 01:03,2025-04-06 01:36,Mylapore,Chengalpattu Town,30.4,3,3.0,211.67,Cash,Shared,4.256,1.581
RIDE001737,Carpool,2025-02-07 15:41,2025-02-07 16:36,Guindy,SRM University,57.9,4,3.7,435.57,Card,Shared,8.106,3.011
RIDE001738,Private,2025-01-17 11:41,2025-01-17 12:47,Perungudi,Mahindra City,61.15,1,,585.92,Card,Standard,11.741,0.0
RIDE001739,Carpool,2025-04-09 11:39,2025-04-09 12:38,OMR Sholinganallur,SRM University,56.42,3,2.7,364.1,UPI,Shared,7.899,2.934
RIDE001740,Carpool,2025-04-22 23:23,2025-04-23 00:14,OMR Sholinganallur,Chengalpattu Bus Stand,56.49,2,1.5,367.53,UPI,Shared,7.909,2.937
RIDE001741,Carpool,2025-03-08 02:19,2025-03-08 03:12,Tambaram,Chengalpattu Town,43.08,3,2.4,283.55,Card,Shared,6.031,2.24
RIDE001742,Carpool,2025-02-19 05:55,2025-02-19 06:34,Perungudi,Chengalpattu Bus Stand,40.18,4,3.8,307.49,Card,Shared,5.625,2.09
RIDE001743,Private,2025-02-07 04:55,2025-02-07 05:40,Anna Nagar,SRM University,36.19,1,,328.7,UPI,Standard,6.948,0.0
RIDE001744,Carpool,2025-02-12 18:49,2025-02-12 19:43,Perungudi,Singaperumal Koil,58.15,2,1.5,357.07,Cash,Shared,8.141,3.024
RIDE001745,Carpool,2025-03-14 10:53,2025-03-14 11:55,Velachery,Singaperumal Koil,60.7,4,3.6,425.7,Wallet,Shared,8.498,3.156
RIDE001746,Carpool,2025-01-22 02:02,2025-01-22 03:09,Velachery,Mahindra City,64.98,2,1.8,407.26,UPI,Shared,9.097,3.379
RIDE001747,Private,2025-02-24 09:37,2025-02-24 10:25,Tambaram,Singaperumal Koil,40.47,1,,375.77,Cash,Standard,7.77,0.0
RIDE001748,Carpool,2025-02-17 03:01,2025-02-17 04:07,Guindy,Mahindra City,63.8,3,2.5,430.16,UPI,Shared,8.932,3.318
RIDE001749,Carpool,2025-02-18 18:11,2025-02-18 19:05,Chromepet,Mahindra City,51.05,3,2.8,375.43,Card,Shared,7.147,2.655
RIDE001750,Private,2025-02-23 05:09,2025-02-23 06:00,T Nagar,Singaperumal Koil,54.69,1,,590.66,Wallet,Standard,10.5,0.0
RIDE001751,Private,2025-01-12 00:17,2025-01-12 00:54,OMR Sholinganallur,Chengalpattu Bus Stand,32.88,1,,303.75,Wallet,Standard,6.313,0.0
RIDE001752,Private,2025-02-13 02:50,2025-02-13 03:38,Pallavaram,SRM University,49.57,1,,559.49,Wallet,Standard,9.517,0.0
RIDE001753,Private,2025-03-02 06:09,2025-03-02 06:43,Anna Nagar,Chengalpattu Town,38.22,1,,384.33,UPI,Standard,7.338,0.0
RIDE001754,Carpool,2025-02-06 00:12,2025-02-06 01:09,Pallavaram,Mahindra City,55.99,4,4.0,350.41,Cash,Shared,7.839,2.911
RIDE001755,Carpool,2025-01-31 10:31,2025-01-31 11:07,OMR Sholinganallur,Mahindra City,35.97,3,2.7,275.82,Card,Shared,5.036,1.87
RIDE001756,Private,2025-02-09 22:12,2025-02-09 22:50,OMR Sholinganallur,Chengalpattu Town,31.27,1,,336.37,Card,Standard,6.004,0.0
RIDE001757,Private,2025-02-26 14:27,2025-02-26 15:28,Pallavaram,Chengalpattu Town,51.52,1,,514.97,UPI,Standard,9.892,0.0
RIDE001758,Carpool,2025-01-12 15:42,2025-01-12 16:25,Tambaram,Chengalpattu Bus Stand,40.13,4,4.0,282.13,Cash,Shared,5.618,2.087
RIDE001759,Carpool,2025-01-02 15:45,2025-01-02 16:28,Mylapore,Singaperumal Koil,38.22,4,3.5,270.61,Wallet,Shared,5.351,1.987
RIDE001760,Private,2025-03-10 03:26,2025-03-10 04:31,T Nagar,Chengalpattu Town,62.58,1,,568.07,UPI,Standard,12.015,0.0
RIDE001761,Private,2025-03-15 19:42,2025-03-15 21:01,Tambaram,Singaperumal Koil,63.48,1,,673.0,Wallet,Standard,12.188,0.0
RIDE001762,Carpool,2025-04-28 03:34,2025-04-28 04:06,Guindy,SRM University,35.15,4,3.5,236.9,Cash,Shared,4.921,1.828
RIDE001763,Carpool,2025-02-22 21:40,2025-02-22 22:21,Chromepet,Chengalpattu Bus Stand,36.82,2,1.6,222.72,Wallet,Shared,5.155,1.914
RIDE001764,Private,2025-01-13 21:01,2025-01-13 21:42,Tambaram,Chengalpattu Bus Stand,37.88,1,,410.8,Cash,Standard,7.273,0.0
RIDE001765,Carpool,2025-04-01 13:45,2025-04-01 14:38,Anna Nagar,Chengalpattu Bus Stand,54.06,3,2.7,405.83,Card,Shared,7.568,2.812
RIDE001766,Carpool,2025-02-22 08:05,2025-02-22 09:07,Adyar,Chengalpattu Town,57.78,2,1.7,401.1,Wallet,Shared,8.089,3.005
RIDE001767,Private,2025-03-11 16:19,2025-03-11 17:03,Adyar,Chengalpattu Town,49.62,1,,524.76,UPI,Standard,9.527,0.0
RIDE001768,Carpool,2025-01-26 05:40,2025-01-26 06:22,Pallavaram,SRM University,45.09,2,1.8,323.61,Wallet,Shared,6.313,2.344
RIDE001769,Carpool,2025-03-06 22:43,2025-03-06 23:32,OMR Sholinganallur,SRM University,45.2,3,2.9,284.29,Cash,Shared,6.328,2.35
RIDE001770,Carpool,2025-03-31 02:12,2025-03-31 02:52,Guindy,SRM University,39.93,4,3.5,276.97,Wallet,Shared,5.59,2.077
RIDE001771,Private,2025-01-20 19:56,2025-01-20 20:53,Adyar,Mahindra City,50.72,1,,457.03,Cash,Standard,9.738,0.0
RIDE001772,Private,2025-03-24 08:27,2025-03-24 09:19,Velachery,Chengalpattu Bus Stand,47.02,1,,492.94,Cash,Standard,9.028,0.0
RIDE001773,Private,2025-02-17 04:50,2025-02-17 05:50,Tambaram,Chengalpattu Town,59.37,1,,612.45,Wallet,Standard,11.399,0.0
RIDE001774,Private,2025-01-27 06:27,2025-01-27 07:00,Anna Nagar,Mahindra City,33.04,1,,329.24,Card,Standard,6.344,0.0
RIDE001775,Private,2025-02-24 16:41,2025-02-24 17:17,T Nagar,Singaperumal Koil,33.09,1,,352.59,UPI,Standard,6.353,0.0
RIDE001776,Carpool,2025-01-25 10:42,2025-01-25 11:48,Tambaram,Mahindra City,63.91,3,2.7,494.91,Cash,Shared,8.947,3.324
RIDE001777,Private,2025-03-20 15:26,2025-03-20 16:19,Tambaram,Chengalpattu Town,45.93,1,,414.99,UPI,Standard,8.819,0.0
RIDE001778,Private,2025-04-01 18:26,2025-04-01 19:22,Mylapore,Chengalpattu Bus Stand,58.82,1,,550.48,Card,Standard,11.293,0.0
RIDE001779,Carpool,2025-02-07 17:37,2025-02-07 18:16,Adyar,SRM University,38.03,3,2.7,287.69,Wallet,Shared,5.324,1.978
RIDE001780,Carpool,2025-03-04 06:58,2025-03-04 08:13,Anna Nagar,Chengalpattu Town,61.16,2,1.7,381.66,UPI,Shared,8.562,3.181
RIDE001781,Private,2025-01-26 08:05,2025-01-26 08:54,Velachery,Singaperumal Koil,42.3,1,,449.81,UPI,Standard,8.122,0.0
RIDE001782,Carpool,2025-01-23 08:19,2025-01-23 09:23,Perungudi,Chengalpattu Town,55.47,3,2.9,382.64,Card,Shared,7.766,2.884
RIDE001783,Carpool,2025-01-31 11:04,2025-01-31 11:51,Chromepet,SRM University,41.85,2,1.9,279.31,Card,Shared,5.859,2.176
RIDE001784,Private,2025-04-19 00:51,2025-04-19 01:35,Adyar,Mahindra City,36.3,1,,371.15,Card,Standard,6.97,0.0
RIDE001785,Private,2025-01-01 21:06,2025-01-01 22:17,OMR Sholinganallur,Chengalpattu Town,57.46,1,,639.7,Card,Standard,11.032,0.0
RIDE001786,Private,2025-04-25 02:43,2025-04-25 03:36,Velachery,Singaperumal Koil,46.36,1,,449.56,UPI,Standard,8.901,0.0
RIDE001787,Private,2025-04-23 01:11,2025-04-23 02:04,Mylapore,Mahindra City,45.35,1,,447.16,Wallet,Standard,8.707,0.0
RIDE001788,Private,2025-03-18 07:01,2025-03-18 07:47,Perungudi,SRM University,51.54,1,,508.01,Card,Standard,9.896,0.0
RIDE001789,Private,2025-02-09 01:31,2025-02-09 02:30,OMR Sholinganallur,Singaperumal Koil,53.32,1,,588.26,UPI,Standard,10.237,0.0
RIDE001790,Private,2025-02-14 23:13,2025-02-15 00:28,Mylapore,Chengalpattu Town,63.74,1,,687.71,Wallet,Standard,12.238,0.0
RIDE001791,Carpool,2025-01-03 01:18,2025-01-03 01:57,Perungudi,SRM University,36.53,3,2.5,231.08,UPI,Shared,5.114,1.9
RIDE001792,Carpool,2025-03-02 08:13,2025-03-02 09:08,T Nagar,Singaperumal Koil,55.6,4,3.5,426.17,Wallet,Shared,7.784,2.891
RIDE001793,Carpool,2025-04-27 03:44,2025-04-27 04:22,Chromepet,Singaperumal Koil,33.9,2,1.6,238.52,Card,Shared,4.746,1.763
RIDE001794,Carpool,2025-02-09 04:14,2025-02-09 05:14,Pallavaram,Mahindra City,56.35,3,2.6,418.44,Cash,Shared,7.889,2.93
RIDE001795,Carpool,2025-03-13 07:25,2025-03-13 08:24,Adyar,Mahindra City,63.19,3,2.8,450.36,UPI,Shared,8.847,3.285
RIDE001796,Carpool,2025-02-10 09:47,2025-02-10 10:21,Pallavaram,Mahindra City,35.5,3,3.0,240.93,Wallet,Shared,4.97,1.846
RIDE001797,Private,2025-01-28 15:46,2025-01-28 16:28,Adyar,Mahindra City,39.67,1,,413.89,Wallet,Standard,7.617,0.0
RIDE001798,Carpool,2025-03-13 12:34,2025-03-13 13:11,Perungudi,Chengalpattu Town,36.23,4,3.5,282.1,UPI,Shared,5.072,1.884
RIDE001799,Carpool,2025-03-26 06:27,2025-03-26 07:01,OMR Sholinganallur,Singaperumal Koil,33.72,3,2.4,243.06,Cash,Shared,4.721,1.753
RIDE001800,Private,2025-04-20 20:36,2025-04-20 21:41,Mylapore,Chengalpattu Bus Stand,55.34,1,,592.83,Cash,Standard,10.625,0.0
RIDE001801,Carpool,2025-03-12 06:05,2025-03-12 06:53,Tambaram,Singaperumal Koil,39.87,2,1.6,310.92,Cash,Shared,5.582,2.073
RIDE001802,Carpool,2025-02-16 17:29,2025-02-16 18:41,Perungudi,Chengalpattu Town,64.42,3,2.6,393.78,Card,Shared,9.019,3.35
RIDE001803,Carpool,2025-01-09 00:45,2025-01-09 01:29,Chromepet,Singaperumal Koil,41.65,4,3.8,262.34,Wallet,Shared,5.831,2.166
RIDE001804,Private,2025-04-22 14:32,2025-04-22 15:24,Perungudi,SRM University,50.15,1,,460.32,Wallet,Standard,9.629,0.0
RIDE001805,Private,2025-03-24 20:48,2025-03-24 21:25,T Nagar,Mahindra City,35.1,1,,354.52,Card,Standard,6.739,0.0
RIDE001806,Carpool,2025-03-18 18:47,2025-03-18 19:51,Pallavaram,Chengalpattu Town,59.3,3,2.9,426.41,Wallet,Shared,8.302,3.084
RIDE001807,Carpool,2025-04-17 13:50,2025-04-17 14:56,Velachery,SRM University,54.7,3,2.9,413.5,UPI,Shared,7.658,2.844
RIDE001808,Carpool,2025-03-13 14:26,2025-03-13 15:19,Adyar,Singaperumal Koil,48.71,3,2.9,373.47,UPI,Shared,6.819,2.533
RIDE001809,Carpool,2025-03-01 01:45,2025-03-01 02:43,Pallavaram,Singaperumal Koil,49.77,2,1.7,335.58,Card,Shared,6.968,2.588
